ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-mir-98-5p,MIMAT0000096,RNF144B,255488,PAR-CLIP,23592263,Unspecified
hsa-mir-98-5p,MIMAT0000096,MFSD8,256471,PAR-CLIP,24398324,Unspecified
hsa-mir-98-5p,MIMAT0000096,SGMS1,259230,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,MAGEA2B,266740,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,PGM2L1,283209,PAR-CLIP,23592263,Unspecified
hsa-mir-98-5p,MIMAT0000096,KCTD21,283219,PAR-CLIP,23592263,Unspecified
hsa-mir-98-5p,MIMAT0000096,C5orf51,285636,PAR-CLIP,23592263|24398324|23446348|21572407|20371350|26701625|27292025,Unspecified
hsa-mir-98-5p,MIMAT0000096,HIST2H2BC,337873,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,ZBTB8OS,339487,HITS-CLIP//PAR-CLIP,23446348|23706177,Unspecified
hsa-mir-98-5p,MIMAT0000096,NAT8L,339983,PAR-CLIP,21572407,Unspecified
hsa-mir-98-5p,MIMAT0000096,ACER2,340485,PAR-CLIP,24398324,Unspecified
hsa-mir-98-5p,MIMAT0000096,ZNF774,342132,HITS-CLIP//PAR-CLIP,22100165|27418678,Unspecified
hsa-mir-98-5p,MIMAT0000096,MTX3,345778,HITS-CLIP,23706177,Unspecified
hsa-mir-98-5p,MIMAT0000096,GNG5P2,347687,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,NDUFA4P1,360165,PAR-CLIP,22100165,Unspecified
hsa-mir-98-5p,MIMAT0000096,NHLRC2,374354,HITS-CLIP,23313552,Unspecified
hsa-mir-98-5p,MIMAT0000096,MAST4,375449,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,NHLRC3,387921,PAR-CLIP,24398324|21572407|20371350,Unspecified
hsa-mir-98-5p,MIMAT0000096,FAM69A,388650,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,VGLL3,389136,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,BEND4,389206,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-98-5p,MIMAT0000096,RBM12B,389677,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-98-5p,MIMAT0000096,RAB19,401409,HITS-CLIP//PAR-CLIP,23706177|23313552|27292025,Unspecified
hsa-mir-98-5p,MIMAT0000096,POTEG,404785,PAR-CLIP,26701625|27292025,Unspecified
hsa-mir-98-5p,MIMAT0000096,FNDC9,408263,PAR-CLIP,26701625,Unspecified
hsa-mir-98-5p,MIMAT0000096,TMEM41B,440026,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,HIST2H2BF,440689,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,PALM2-AKAP2,445815,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,ATXN7L3B,552889,PAR-CLIP,23592263|20371350,Unspecified
hsa-mir-98-5p,MIMAT0000096,PRR5-ARHGAP8,553158,PAR-CLIP,27292025,Unspecified
hsa-mir-98-5p,MIMAT0000096,HIST2H4B,554313,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,POTEM,641455,PAR-CLIP,26701625|27292025,Unspecified
hsa-mir-98-5p,MIMAT0000096,FAM83G,644815,PAR-CLIP,23592263|24398324,Unspecified
hsa-mir-98-5p,MIMAT0000096,SNORA25,684959,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,CASTOR2,729438,PAR-CLIP,26701625,Unspecified
hsa-mir-98-5p,MIMAT0000096,MIR671,768213,Microarray,19088304,Unspecified
hsa-mir-98-5p,MIMAT0000096,POM121C,100101267,Microarray,19088304,Unspecified
hsa-let-7i-5p,MIMAT0000415,ACTA1,58,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,ADH5,128,HITS-CLIP//PAR-CLIP,23313552|26701625|27292025,Unspecified
hsa-let-7i-5p,MIMAT0000415,AHR,196,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,AK4,205,PAR-CLIP,23446348|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,AMD1,262,HITS-CLIP,23313552,Unspecified
hsa-let-7i-5p,MIMAT0000415,AQP6,363,PAR-CLIP,27292025,Unspecified
hsa-let-7i-5p,MIMAT0000415,ASCL1,429,ChIP-seq//GFP reporter assay//Immunocytochemistry//Immunohistochemistry//Luciferase reporter assay//qRT-PCR,23884650,Unspecified
hsa-let-7i-5p,MIMAT0000415,BACH1,571,PAR-CLIP,20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,CCND1,595,PAR-CLIP,23592263|26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,BMP4,652,Luciferase reporter assay//qRT-PCR//Western blot,23454123,Unspecified
hsa-let-7i-5p,MIMAT0000415,POLR3D,661,HITS-CLIP,23313552,Unspecified
hsa-let-7i-5p,MIMAT0000415,CALU,813,PAR-CLIP,20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,CCNT2,905,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,CD59,966,PAR-CLIP,23446348|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,CDC25A,993,CLASH,23622248,Unspecified
hsa-let-7i-5p,MIMAT0000415,CDKN1A,1026,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,AP1S1,1174,PAR-CLIP,23592263|26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,COL8A1,1295,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,COX6B1,1340,HITS-CLIP,23706177,Unspecified
hsa-let-7i-5p,MIMAT0000415,CRX,1406,PAR-CLIP,26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,CRY2,1408,PAR-CLIP,23592263|26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,CTPS1,1503,HITS-CLIP,23313552,Unspecified
hsa-let-7i-5p,MIMAT0000415,DDOST,1650,CLASH,23622248,Unspecified
hsa-let-7i-5p,MIMAT0000415,DNA2,1763,PAR-CLIP,23446348,Unspecified
hsa-let-7i-5p,MIMAT0000415,DNAH9,1770,HITS-CLIP,23706177,Unspecified
hsa-let-7i-5p,MIMAT0000415,ARID3A,1820,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,DUSP1,1843,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,DVL3,1857,PAR-CLIP,23446348,Unspecified
hsa-let-7i-5p,MIMAT0000415,E2F6,1876,PAR-CLIP,20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,EDN1,1906,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,EIF4G2,1982,PAR-CLIP,23592263|21572407|27292025,Unspecified
hsa-let-7i-5p,MIMAT0000415,EPHA4,2043,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,FMO4,2329,HITS-CLIP,23824327,Unspecified
hsa-let-7i-5p,MIMAT0000415,FPR1,2357,HITS-CLIP,23313552,Unspecified
hsa-let-7i-5p,MIMAT0000415,FXN,2395,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,GABPB1,2553,HITS-CLIP//PAR-CLIP,23592263|23313552,Unspecified
hsa-let-7i-5p,MIMAT0000415,GATM,2628,PAR-CLIP,26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,NR6A1,2649,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,GLO1,2739,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,GNG5,2787,PAR-CLIP,20371350|27292025,Unspecified
hsa-let-7i-5p,MIMAT0000415,GOLGA4,2803,PAR-CLIP,20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,GPS1,2873,Western blot,21530537,Unspecified
hsa-let-7i-5p,MIMAT0000415,HIST1H2BD,3017,PAR-CLIP,24398324|23446348,Unspecified
hsa-let-7i-5p,MIMAT0000415,HMGA1,3159,HITS-CLIP//PAR-CLIP,23592263|23313552,Unspecified
hsa-let-7i-5p,MIMAT0000415,IGF1,3479,Luciferase reporter assay//Western blot,25305490,Unspecified
hsa-let-7i-5p,MIMAT0000415,IGF1R,3480,PAR-CLIP,23592263|24398324|23446348|21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,IL2,3558,Luciferase reporter assay,27145859,Unspecified
hsa-let-7i-5p,MIMAT0000415,IL6R,3570,PAR-CLIP,27292025,Unspecified
hsa-let-7i-5p,MIMAT0000415,CXCL8,3576,PAR-CLIP,26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,IL13,3596,Luciferase reporter assay//Reporter assay,21616524,Unspecified
hsa-let-7i-5p,MIMAT0000415,ITGA3,3675,HITS-CLIP,23706177|23313552,Unspecified
hsa-let-7i-5p,MIMAT0000415,KPNA5,3841,HITS-CLIP//PAR-CLIP,24398324|23446348|21572407|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,LYN,4067,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,MXD1,4084,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,MAGEA3,4102,PAR-CLIP,27292025,Unspecified
hsa-let-7i-5p,MIMAT0000415,MAGEA6,4105,PAR-CLIP,27292025,Unspecified
hsa-let-7i-5p,MIMAT0000415,MAGEA12,4111,PAR-CLIP,27292025,Unspecified
hsa-let-7i-5p,MIMAT0000415,MDM4,4194,PAR-CLIP,23592263|24398324,Unspecified
hsa-let-7i-5p,MIMAT0000415,MEF2D,4209,PAR-CLIP,26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,MEIS3P1,4213,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,MYC,4609,TRAP,24510096,Unspecified
hsa-let-7i-5p,MIMAT0000415,NAP1L1,4673,HITS-CLIP,19536157,Unspecified
hsa-let-7i-5p,MIMAT0000415,NEUROG1,4762,ChIP-seq//GFP reporter assay//Immunocytochemistry//Immunohistochemistry//Luciferase reporter assay//qRT-PCR,23884650,Unspecified
hsa-let-7i-5p,MIMAT0000415,SLC11A2,4891,HITS-CLIP//PAR-CLIP,23592263|23313552,Unspecified
hsa-let-7i-5p,MIMAT0000415,NUCB2,4925,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,OPRL1,4987,PAR-CLIP,22012620,Unspecified
hsa-let-7i-5p,MIMAT0000415,PAFAH2,5051,HITS-CLIP,19536157,Unspecified
hsa-let-7i-5p,MIMAT0000415,PBX2,5089,PAR-CLIP,26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,PDGFB,5155,PAR-CLIP,27292025,Unspecified
hsa-let-7i-5p,MIMAT0000415,PIK3C2A,5286,CLASH,23622248,Unspecified
hsa-let-7i-5p,MIMAT0000415,PLAGL2,5326,PAR-CLIP,23592263|26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,PLCG2,5336,PAR-CLIP,24398324|23446348,Unspecified
hsa-let-7i-5p,MIMAT0000415,PMAIP1,5366,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,POLR2D,5433,PAR-CLIP,23592263|21572407|26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,PPP2R2A,5520,PAR-CLIP,23446348,Unspecified
hsa-let-7i-5p,MIMAT0000415,PRIM2,5558,HITS-CLIP,23706177,Unspecified
hsa-let-7i-5p,MIMAT0000415,MAPK6,5597,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,MAP2K7,5609,PAR-CLIP,23592263|26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,QDPR,5860,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,RDX,5962,PAR-CLIP,23446348|21572407|26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,RFC2,5982,HITS-CLIP,23706177,Unspecified
hsa-let-7i-5p,MIMAT0000415,RHD,6007,HITS-CLIP//PAR-CLIP,23592263|23706177|23313552,Unspecified
hsa-let-7i-5p,MIMAT0000415,MRPL12,6182,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,RRAD,6236,PAR-CLIP,22012620,Unspecified
hsa-let-7i-5p,MIMAT0000415,RRM1,6240,CLASH//PAR-CLIP,23622248|23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,RRM2,6241,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,ATXN2,6311,HITS-CLIP,23313552,Unspecified
hsa-let-7i-5p,MIMAT0000415,SLC20A1,6574,PAR-CLIP,23592263|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,SOD2,6648,PAR-CLIP,22012620,Unspecified
hsa-let-7i-5p,MIMAT0000415,STAT2,6773,HITS-CLIP,23706177,Unspecified
hsa-let-7i-5p,MIMAT0000415,STK4,6789,PAR-CLIP,23446348,Unspecified
hsa-let-7i-5p,MIMAT0000415,STRN,6801,PAR-CLIP,24398324|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,STX3,6809,PAR-CLIP,27292025,Unspecified
hsa-let-7i-5p,MIMAT0000415,SUOX,6821,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,SURF4,6836,PAR-CLIP,20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,SYT1,6857,PAR-CLIP,26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,TGFBR3,7049,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,THBS1,7057,PAR-CLIP,24398324,Unspecified
hsa-let-7i-5p,MIMAT0000415,TLR4,7099,Luciferase reporter assay//qRT-PCR//Western blot,17660297,Unspecified
hsa-let-7i-5p,MIMAT0000415,TRAPPC10,7109,PAR-CLIP,26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,TUBB2A,7280,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,SUMO1,7341,PAR-CLIP,24398324,Unspecified
hsa-let-7i-5p,MIMAT0000415,VCL,7414,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,YWHAZ,7534,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,ZNF8,7554,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,ZNF28,7576,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,ZNF200,7752,PAR-CLIP,21572407|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,MLLT10,8028,PAR-CLIP,23592263|27292025,Unspecified
hsa-let-7i-5p,MIMAT0000415,KMT2D,8085,PAR-CLIP,24398324|21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,HMGA2,8091,HITS-CLIP//PAR-CLIP,20371350|21572407|26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,COIL,8161,PAR-CLIP,23446348|21572407|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,NCOA3,8202,PAR-CLIP,24398324|26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,SMC1A,8243,PAR-CLIP,23446348|21572407|20371350|26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,FZD9,8326,PAR-CLIP,23446348|21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,DYRK3,8444,PAR-CLIP,26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,SOCS1,8651,Luciferase reporter assay//PAR-CLIP,21742974|23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,TNFSF9,8744,PAR-CLIP,23592263|26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,PEX11B,8799,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,SLC5A6,8884,PAR-CLIP,24398324|21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,MBD2,8932,PAR-CLIP,24398324|23446348|21572407|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,WASL,8976,PAR-CLIP,22012620|21572407|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,CLDN12,9069,PAR-CLIP,24398324|23446348|20371350|27292025,Unspecified
hsa-let-7i-5p,MIMAT0000415,ATG12,9140,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,AURKB,9212,Luciferase reporter assay//qRT-PCR//Western blot,25997616,Unspecified
hsa-let-7i-5p,MIMAT0000415,TIAF1,9220,PAR-CLIP,26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,ATP6V1F,9296,PAR-CLIP,23592263|24398324|26701625|27292025,Unspecified
hsa-let-7i-5p,MIMAT0000415,HAND1,9421,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,ZNF264,9422,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,ONECUT2,9480,PAR-CLIP,23446348,Unspecified
hsa-let-7i-5p,MIMAT0000415,ATP6V1G1,9550,PAR-CLIP,22100165|22291592|23446348,Unspecified
hsa-let-7i-5p,MIMAT0000415,NUP155,9631,PAR-CLIP,23446348|21572407|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,CEP135,9662,PAR-CLIP,24398324,Unspecified
hsa-let-7i-5p,MIMAT0000415,BZW1,9689,PAR-CLIP,23592263|20371350|26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,KIAA0391,9692,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,ESPL1,9700,PAR-CLIP,23446348|21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,HERPUD1,9709,HITS-CLIP//PAR-CLIP,23592263|23706177,Unspecified
hsa-let-7i-5p,MIMAT0000415,EIF4A3,9775,HITS-CLIP,23706177,Unspecified
hsa-let-7i-5p,MIMAT0000415,SNX17,9784,PAR-CLIP,22291592,Unspecified
hsa-let-7i-5p,MIMAT0000415,TSC22D2,9819,PAR-CLIP,23592263|24398324,Unspecified
hsa-let-7i-5p,MIMAT0000415,AREL1,9870,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,ZBTB5,9925,PAR-CLIP,23592263|24398324|21572407|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,ZNF443,10224,HITS-CLIP,23313552,Unspecified
hsa-let-7i-5p,MIMAT0000415,AKAP8,10270,PAR-CLIP,21572407|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,PCGF3,10336,PAR-CLIP,23592263|23446348|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,TUBB4A,10382,PAR-CLIP,26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,ARPC1A,10552,CLASH,23622248,Unspecified
hsa-let-7i-5p,MIMAT0000415,PDLIM5,10611,PAR-CLIP,26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,TGOLN2,10618,PAR-CLIP,20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,ARID3B,10620,PAR-CLIP,23446348|21572407|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,LEFTY1,10637,PAR-CLIP,22012620,Unspecified
hsa-let-7i-5p,MIMAT0000415,IGF2BP1,10642,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,IGF2BP3,10643,PAR-CLIP,21572407|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,CELF1,10658,PAR-CLIP,24398324,Unspecified
hsa-let-7i-5p,MIMAT0000415,SLC12A7,10723,PAR-CLIP,22291592,Unspecified
hsa-let-7i-5p,MIMAT0000415,KDM5B,10765,CLASH,23622248,Unspecified
hsa-let-7i-5p,MIMAT0000415,ZNF460,10794,PAR-CLIP,21572407|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,PGRMC1,10857,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,COPS8,10920,Western blot,21530537,Unspecified
hsa-let-7i-5p,MIMAT0000415,COPS6,10980,Western blot,21530537,Unspecified
hsa-let-7i-5p,MIMAT0000415,RABL2B,11158,PAR-CLIP,23592263|26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,RABL2A,11159,PAR-CLIP,23592263|26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,IKZF3,22806,HITS-CLIP//PAR-CLIP,23446348|23706177,Unspecified
hsa-let-7i-5p,MIMAT0000415,RNF44,22838,PAR-CLIP,24398324|20371350|27292025,Unspecified
hsa-let-7i-5p,MIMAT0000415,FNDC3A,22862,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,ZNF609,23060,PAR-CLIP,26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,PEG10,23089,PAR-CLIP,20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,MCF2L2,23101,HITS-CLIP//PAR-CLIP,21572407|20371350|23706177,Unspecified
hsa-let-7i-5p,MIMAT0000415,PLXND1,23129,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,GGA3,23163,PAR-CLIP,24398324,Unspecified
hsa-let-7i-5p,MIMAT0000415,PMPCA,23203,PAR-CLIP,21572407|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,ADGRL2,23266,CLASH,23622248,Unspecified
hsa-let-7i-5p,MIMAT0000415,ICOSLG,23308,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,KIAA0930,23313,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,AHCYL2,23382,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,CBX5,23468,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,RBFOX2,23543,PAR-CLIP,24398324|23446348|22012620|21572407|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,ACOT9,23597,PAR-CLIP,23592263|23446348,Unspecified
hsa-let-7i-5p,MIMAT0000415,PLD3,23646,PAR-CLIP,26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,ARIH1,25820,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,INTS7,25896,HITS-CLIP,23706177,Unspecified
hsa-let-7i-5p,MIMAT0000415,CHTOP,26097,HITS-CLIP,23313552,Unspecified
hsa-let-7i-5p,MIMAT0000415,FBXW2,26190,PAR-CLIP,23446348|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,AGO1,26523,Immunohistochemistry//Immunoprecipitaion//Luciferase reporter assay//Northern blot//qRT-PCR//Western blot,23426184,Unspecified
hsa-let-7i-5p,MIMAT0000415,SALL3,27164,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,DISC1,27185,PAR-CLIP,23592263|26701625|27292025,Unspecified
hsa-let-7i-5p,MIMAT0000415,POLL,27343,PAR-CLIP,26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,C19orf53,28974,PAR-CLIP,23592263|26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,THYN1,29087,PAR-CLIP,20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,ABT1,29777,HITS-CLIP//PAR-CLIP,23592263|24398324|21572407|23313552|27292025,Unspecified
hsa-let-7i-5p,MIMAT0000415,ERO1A,30001,PAR-CLIP,26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,SOCS7,30837,PAR-CLIP,26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,TMED5,50999,HITS-CLIP//PAR-CLIP,23592263|24906430,Unspecified
hsa-let-7i-5p,MIMAT0000415,NAA20,51126,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,RNFT1,51136,PAR-CLIP,24398324,Unspecified
hsa-let-7i-5p,MIMAT0000415,PLEKHO1,51177,PAR-CLIP,22291592|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,CPA4,51200,HITS-CLIP,23706177,Unspecified
hsa-let-7i-5p,MIMAT0000415,C1RL,51279,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,THEM6,51337,PAR-CLIP,23592263|24398324,Unspecified
hsa-let-7i-5p,MIMAT0000415,RWDD1,51389,HITS-CLIP,23824327,Unspecified
hsa-let-7i-5p,MIMAT0000415,NCKIPSD,51517,HITS-CLIP//PAR-CLIP,23446348|23706177,Unspecified
hsa-let-7i-5p,MIMAT0000415,TRMO,51531,PAR-CLIP,23446348,Unspecified
hsa-let-7i-5p,MIMAT0000415,MIEF1,54471,PAR-CLIP,23592263|24398324|21572407|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,FAM105A,54491,HITS-CLIP//PAR-CLIP,23592263|23446348|23706177,Unspecified
hsa-let-7i-5p,MIMAT0000415,CDKAL1,54901,HITS-CLIP,23706177,Unspecified
hsa-let-7i-5p,MIMAT0000415,SEMA4C,54910,PAR-CLIP,24398324|23446348|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,DNAJC28,54943,HITS-CLIP,23313552,Unspecified
hsa-let-7i-5p,MIMAT0000415,PARP16,54956,PAR-CLIP,20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,USP47,55031,PAR-CLIP,27292025,Unspecified
hsa-let-7i-5p,MIMAT0000415,FIGN,55137,HITS-CLIP//PAR-CLIP,23446348|21572407|20371350|23706177,Unspecified
hsa-let-7i-5p,MIMAT0000415,ARL8B,55207,HITS-CLIP,23706177,Unspecified
hsa-let-7i-5p,MIMAT0000415,C11orf57,55216,PAR-CLIP,23592263|21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,LRRC20,55222,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,SLC38A7,55238,HITS-CLIP,23706177,Unspecified
hsa-let-7i-5p,MIMAT0000415,TBC1D19,55296,PAR-CLIP,22291592,Unspecified
hsa-let-7i-5p,MIMAT0000415,SYNJ2BP,55333,PAR-CLIP,23592263|26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,YOD1,55432,PAR-CLIP,23446348|21572407|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,CDV3,55573,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,KIF27,55582,PAR-CLIP,22100165,Unspecified
hsa-let-7i-5p,MIMAT0000415,IPO9,55705,HITS-CLIP,23313552,Unspecified
hsa-let-7i-5p,MIMAT0000415,FAM222B,55731,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,TXLNG,55787,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,ECHDC1,55862,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,DIABLO,56616,PAR-CLIP,23446348|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,SAR1A,56681,HITS-CLIP,23706177,Unspecified
hsa-let-7i-5p,MIMAT0000415,RAD18,56852,PAR-CLIP,21572407,Unspecified
hsa-let-7i-5p,MIMAT0000415,SMARCAD1,56916,PAR-CLIP,24398324|20371350,Unspecified
hsa-let-7i-5p,MIMAT0000415,ATXN7L3,56970,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,YAE1D1,57002,PAR-CLIP,23592263,Unspecified
hsa-let-7i-5p,MIMAT0000415,C12orf4,57102,PAR-CLIP,23446348,Unspecified
hsa-let-7i-5p,MIMAT0000415,KIAA1143,57456,PAR-CLIP,26701625,Unspecified
hsa-let-7i-5p,MIMAT0000415,MTUS1,57509,PAR-CLIP,23592263|24398324|23446348|26701625,Unspecified
